SPAfilename,SPAtrial,SPAround,SPAdate,SPAtank,SPAsex,SPAcolor,SPAtime,SPApart,fishID,SPAreward_side,SPAvid_length,SPAprop_right_platform,SPAprop_left_platform,SPAprop_right_corner,SPAprop_left_corner,SPAprop_right_wall,SPAprop_left_wall,SPAprop_neutral_zone,SPAprop_sum_platform,SPAprop_sum_corner,SPAprop_sum_corner_and_platform,SPAprop_sum_wall,SPAnumber_of_entries_total,SPAprop_correct_of_platform_time,SPAprop_correct_including_corners_of_total,SPAprop_correct_including_corners_of_corner_and_platform_time,SPAlatency_to_enter_a_wall,SPAlatency_to_enter_a_corner,SPAlatency_to_enter_a_platform,SPAlatency_to_enter_correct_platform,SPAlatency_to_enter_correct_corner,SPAfirst_choice_correct_or_incorrect_corner,SPAprop_correct_including_corners_following_first_correct_corner_entry
SPA8_round1_0515_harry_male_blue_5pm_tank1_2019-09-24T141542_408.csv,SPA8,round1,0515,tank1,male,blue,5pm,combined_originally,round1maleblue,R,681.64,0.9858796432134265,0,0.004841265183968093,0,0,0,0.008875652837274784,0.9858796432134265,0.004841265183968093,0.9907209083973946,0,4,1,0.9907209083973946,1,NA,6.324999999999989,9.625,9.625,6.324999999999989,correct,1
SPA8_round1_0515_harry_male_pink_5pm_tank4_2019-09-24T141922_595.csv,SPA8,round1,0515,tank4,male,pink,5pm,combined_originally,round1malepink,R,674.904,0.9704772826950204,0,0.023114398492229998,0,4.815499685881504e-4,0,6.297191896921805e-4,0.9704772826950204,0.023114398492229998,0.9935916811872504,4.815499685881504e-4,8,1,0.9935916811872504,1,4,4.325000000000017,6.800000000000011,6.800000000000011,4.325000000000017,correct,0.9999999999999998
SPA8_round1_0515_harry_male_white_5pm_tank3_part1_2019-09-24T142841_138.csv,SPA8,round1,0515,tank3,male,white,5pm,combined_now,round1malewhite,R,679.413,0,0.8233843038034303,0,0.008904745714315147,0.00518830225503487,0.01008223275091882,0.006064058238508867,0.8233843038034303,0.008904745714315147,0.8322890495177455,0.015270535005953689,11,NaN,0,NaN,67.49500000000002,113.94500000000002,119.99500000000002,NA,NA,incorrect,NA
SPA8_round2_0515_cooper_female_black_6pm_tank2_part1_2019-09-25T185820_061.csv,SPA8,round2,0515,tank2,female,black,6pm,combined_now,round2femaleblack,R,696.11,0,0.16312077114249185,0,0.8143612360115499,0,0.002370315036416666,0.011456522676013839,0.16312077114249185,0.8143612360115499,0.9774820071540418,0.002370315036416666,8,NaN,0,0,14.025000000000006,15.675000000000011,15.949999999999989,57.28999999999999,50.763000000000005,incorrect,NA
SPA8_round2_0515_cooper_female_blue_6pm_tank1_2019-09-30T151839_181.csv,SPA8,round2,0515,tank1,female,blue,6pm,combined_originally,round2femaleblue,R,698.006,0,0,0,0,0,0,0.019161726403498065,0,0,0,0,5,NaN,0,NaN,NA,NA,NA,NA,NA,incorrect,NA
SPA8_round2_0515_cooper_female_orange_6pm_tank2_part1_2019-09-25T190712_270.csv,SPA8,round2,0515,tank2,female,orange,6pm,combined_now,round2femaleorange,R,696.45,0.015076459185871223,0.06303395792949959,0.39722880321631127,0.22040347476487912,0.014214947232392815,0.02997343671476774,0.03216311292985854,0.07811041711537081,0.6176322779811904,0.6957426950965611,0.044188383947160556,32,NaN,0.4123052624021824,NaN,147.75,161.47500000000002,165.32500000000002,216.57500000000002,216.02500000000003,incorrect,0.5976999531664671
SPA8_round2_0515_cooper_female_pink_6pm_tank4_2019-09-25T193440_777.csv,SPA8,round2,0515,tank4,female,pink,6pm,combined_originally,round2femalepink,R,680.077,0,0.8244316452401712,0,0.005256757690673245,0,0.012535345262374752,6.984503225370402e-4,0.8244316452401712,0.005256757690673245,0.8296884029308444,0.012535345262374752,8,0,0,0,107.29999999999998,115.82500000000002,119.4,NA,NA,incorrect,NA
SPA8_round2_0515_cooper_female_purple_6pm_tank1_2019-09-25T194125_551.csv,SPA8,round2,0515,tank1,female,purple,6pm,combined_originally,round2femalepurple,R,698.193,0,0.9803063049901675,0,7.87747800393297e-4,0,0,0.008844259395324785,0.9803063049901675,7.87747800393297e-4,0.9810940527905607,0,6,0,0,0,NA,13.200000000000003,13.75,NA,NA,incorrect,NA
SPA8_round2_0515_cooper_female_white_6pm_tank3_part1_2019-09-30T152832_424.csv,SPA8,round2,0515,tank3,female,white,6pm,combined_now,round2femalewhite,R,687.705,0.8900691430191725,0,0.09517162155284603,0,0,0,0.014359354665154391,0.8900691430191725,0.09517162155284603,0.9852407645720185,0,9,1,0.9852407645720185,1,NA,287.965,235.48,235.48,287.965,correct,1
SPA8_round2_0515_cooper_female_yellow_6pm_tank3_part1_2019-09-30T152333_497.csv,SPA8,round2,0515,tank3,female,yellow,6pm,combined_now,round2femaleyellow,R,686.979,0,0.28958672681406566,0,0.6587741401119975,0,0,0.02081577457243968,0.28958672681406566,0.6587741401119975,0.9483608669260633,0,7,NaN,0,0,NA,234.96500000000003,NA,NA,NA,incorrect,NA
SPA8_round2_0515_cooper_male_black_6pm_tank2_2019-09-30T153410_761.csv,SPA8,round2,0515,tank2,male,black,6pm,combined_originally,round2maleblack,R,691.704,0.022300001156564015,0.8154918867029829,0.005168395729965485,0.009541653655320684,0.023456565235996832,0.029383956143090174,0.016336467621988593,0.837791887859547,0.014710049385286169,0.8525019372448331,0.052840521379087006,27,0.0266175902150804,0.0274683968865295,0.03222092019556403,5.050000000000011,23.150000000000006,23.700000000000017,676.279,672.704,incorrect,1
SPA8_round2_0515_cooper_male_green_6pm_tank4_2019-09-30T180920_427.csv,SPA8,round2,0515,tank4,male,green,6pm,combined_originally,round2malegreen,R,683.4,0,0.8636962247585601,0,0.02904594673690375,0.01913227977758268,0.018071407667544538,0.055640913081650624,0.8636962247585601,0.02904594673690375,0.8927421714954639,0.03720368744512722,25,0,0,0,0.5999999999999943,21.575000000000003,21.85000000000001,NA,NA,incorrect,NA
SPA8_round2_0515_cooper_male_orange_6pm_tank2_2019-09-30T154315_894.csv,SPA8,round2,0515,tank2,male,orange,6pm,combined_originally,round2maleorange,R,691.725,0,0.9214644548050166,0,0.0035780114930065647,0,0,0.07058440854385781,0.9214644548050166,0.0035780114930065647,0.9250424662980231,0,8,0,0,0,NA,39.150000000000006,41.349999999999994,NA,NA,incorrect,NA
SPA8_round2_0515_cooper_male_pink_6pm_tank4_2019-09-30T182003_082.csv,SPA8,round2,0515,tank4,male,pink,6pm,combined_originally,round2malepink,R,683.519,0.023847179083536747,0.4776077914439835,0.02051881513169362,0.415738260384861,0,0.04425626793110368,0.01803168602482151,0.5014549705275203,0.4362570755165546,0.9377120460440749,0.04425626793110368,28,0.04755597308857065,0.04436599421523037,0.047313025786964294,29.64999999999999,1.0499999999999972,3.799999999999997,656.769,653.194,incorrect,1
SPA8_round3_0612_audrey_female_black_6pm_tank2_2019-10-01T143504_042.csv,SPA8,round3,0612,tank2,female,black,6pm,combined_originally,round3femaleblack,L,688.475,0.022404589854388295,0,0.0035949017756636372,0.18806056864809909,0.010857329605287038,0.7463233959112532,0.02875921420530885,0.022404589854388295,0.1916554704237627,0.214060060278151,0.7571807255165403,12,0,0.18806056864809909,0.8785411365564038,6.325000000000017,12.349999999999994,14.825000000000017,NA,79.25,incorrect,0.21252410849850223
SPA8_round3_0612_audrey_female_green_6pm_tank4_part1_2019-10-01T145450_648.csv,SPA8,round3,0612,tank4,female,green,6pm,combined_now,round3femalegreen,L,677.11,0.017463927574544822,0.5520668724431776,0.019457695204619565,0.036146268700801676,0.025771292699856643,0.13960065572802083,0.0633294442557341,0.5695308000177226,0.055603963905421244,0.6251347639231437,0.16537194842787747,45,0.9693362894965446,0.5882131411439794,0.9409381386063764,40.42500000000001,53.349999999999994,57.19999999999999,57.19999999999999,53.349999999999994,correct,0.6385228292933177
SPA8_round3_0612_audrey_female_pink_6pm_tank4_part1_2019-10-01T151809_829.csv,SPA8,round3,0612,tank4,female,pink,6pm,combined_now,round3femalepink,L,677.0120000000001,0.46498437250742974,0.030021624432063264,0.006284969838052917,0.20067147997376714,0.08282718770125187,0.12577325069570405,0.03906873142573558,0.495005996939493,0.20695644981182004,0.701962446751313,0.2086004383969559,38,NaN,0.2306931044058304,0.32864023634523426,44.849999999999994,21.44999999999999,30.80000000000001,30.80000000000001,21.44999999999999,correct,0.2382413867795877
SPA8_round3_0612_audrey_female_purple_6pm_tank1_2019-10-02T151709_330.csv,SPA8,round3,0612,tank1,female,purple,6pm,combined_originally,round3femalepurple,L,688.027,0,0,0.3042031780729535,0,0.42898171147353237,0,0.23483962111952,0,0.3042031780729535,0.3042031780729535,0.42898171147353237,20,NaN,0,0,3.174999999999983,9.799999999999983,NA,NA,NA,incorrect,NA
SPA8_round3_0612_audrey_female_white_6pm_tank3_2019-10-02T150417_579.csv,SPA8,round3,0612,tank3,female,white,6pm,combined_originally,round3femalewhite,L,683.256,0.16444934255974333,0.025507276921095376,0.0028173920170477167,0.1608430807779223,0.006842237755687573,0.195936808458323,0.11855000175629642,0.1899566194808387,0.16366047279497004,0.35361709227580873,0.20277904621401058,44,0.1342794843939005,0.1863503576990177,0.526983456879033,53.974999999999994,19.25,31.599999999999994,31.599999999999994,19.25,correct,0.19175278536639734
SPA8_round3_0612_audrey_male_orange_5pm_tank2_2019-10-02T152558_355.csv,SPA8,round3,0612,tank2,male,orange,5pm,combined_originally,round3maleorange,L,696.67,0,0.046112219558758195,0,0.620587939770623,0.027200826790302425,0.10604016248726075,0.019270242726111313,0.046112219558758195,0.620587939770623,0.6667001593293812,0.13324098927756317,27,1,0.6667001593293812,1,8.150000000000006,11.724999999999994,39.025000000000006,39.025000000000006,11.724999999999994,correct,0.678112841177029
SPA8_round3_0612_audrey_male_pink_5pm_tank4_2019-10-02T153456_417.csv,SPA8,round3,0612,tank4,male,pink,5pm,combined_originally,round3malepink,L,686.6410000000001,0.905372676551502,0,0.09127768368040946,0,4.005004070540583e-4,0,0.002949139361034356,0.905372676551502,0.09127768368040946,0.9966503602319114,4.005004070540583e-4,9,0,0,0,2.0249999999999915,2.299999999999997,3.125,NA,NA,incorrect,NA
SPA8_round3_0612_audrey_male_white_5pm_tank3_part1_2019-10-02T153855_772.csv,SPA8,round3,0612,tank3,male,white,5pm,combined_now,round3malewhite,L,692.0250000000001,0.7056825981720313,0,0.07413026986019286,0,0.05176836096961812,0,0.06412340594631692,0.7056825981720313,0.07413026986019286,0.7798128680322242,0.05176836096961812,29,0,0,0,23.900000000000006,25.275000000000006,25.549999999999997,57.28999999999999,50.763000000000005,incorrect,NA
SPA8_round4_0612_cooper_female_black_6pm_tank2_part1_2019-10-03T141656_058.csv,SPA8,round4,0612,tank2,female,black,6pm,combined_now,round4femaleblack,L,334.141,0,0.6970590259800503,0,0.2118865987711775,0,0.014290374422773549,0.0584334158334356,0.6970590259800503,0.2118865987711775,0.9089456247512278,0.014290374422773549,34,1,0.9089456247512278,1,36,11.275000000000006,15.675000000000011,15.675000000000011,11.275000000000006,correct,0.9406874678659258
SPA8_round4_0612_cooper_female_blue_6pm_tank1_2019-10-03T150347_852.csv,SPA8,round4,0612,tank1,female,blue,6pm,combined_originally,round4femaleblue,L,665.727,0.4626145552155765,0,0.015287047092877528,0.03976855377654795,0,0.042960552899311485,0.1681244714424981,0.4626145552155765,0.05505560086942548,0.517670156085002,0.042960552899311485,34,0,0.03976855377654795,0.07682218746644902,76.72500000000001,47.22500000000001,103.24999999999999,NA,47.22500000000001,correct,0.042805035391963064
SPA8_round4_0612_cooper_female_orange_6pm_tank2_part1_2019-10-03T143238_052.csv,SPA8,round4,0612,tank2,female,orange,6pm,combined_now,round4femaleorange,L,663.044,0.2826961709931769,0.006221306579955565,0.00749874819770639,0.07056092808320413,0.011613105615916889,0.44027394863689284,0.03703072495942946,0.28891747757313246,0.07805967628091051,0.366977153854043,0.4518870542528097,38,0.02153316106804508,0.07678223466315968,0.20922892299093399,29.974999999999994,33.52799999999999,34.07499999999999,57.28999999999999,50.763000000000005,incorrect,0.2607880501598232
SPA8_round4_0612_cooper_female_pink_6pm_tank4_2019-10-03T145411_131.csv,SPA8,round4,0612,tank4,female,pink,6pm,combined_originally,round4femalepink,L,649.95,0,0.027386722055542618,0,0.5683898761443189,0,0.3522963304869605,0.0011539349180706207,0.027386722055542618,0.5683898761443189,0.5957765981998615,0.3522963304869605,26,1,0.5957765981998615,1,20,21.650000000000006,24.950000000000017,24.950000000000017,21.650000000000006,correct,0.6163059048225371
SPA8_round4_0612_cooper_female_white_6pm_tank3_2019-10-03T153146_202.csv,SPA8,round4,0612,tank3,female,white,6pm,combined_originally,round4femalewhite,L,654.745,0,0,0,0.13814538484448144,0.0033600867513307402,0.2684251120665297,0.009660249410075553,0,0.13814538484448144,0.13814538484448144,0.27178519881786045,20,NaN,0.13814538484448144,1,1.1000000000000085,1.9250000000000114,NA,NA,1.9250000000000114,correct,0.13855274041849208
SPA8_round4_0612_cooper_female_yellow_6pm_tank3_2019-10-03T152049_832.csv,SPA8,round4,0612,tank3,female,yellow,6pm,combined_originally,round4femaleyellow,L,654.53,0.46239286205368746,0,0.5365376682505003,0,0,0,6.493208867431766e-4,0.46239286205368746,0.5365376682505003,0.9989305303041878,0,13,0,0,0,NA,0.7000000000000028,0.9749999999999943,NA,NA,incorrect,NA
SPA8_round4_0612_cooper_male_blue_6pm_tank1_part1_2019-10-03T205512_075.csv,SPA8,round4,0612,tank1,male,blue,6pm,combined_now,round4maleblue,L,684.702,0,0.12220644893690966,0,0.6623348551632682,0,0.08160484415117812,0.019278459826318605,0.12220644893690966,0.6623348551632682,0.7845413041001777,0.08160484415117812,21,NaN,0.7845413041001777,NaN,65.9,110.92500000000001,228.05,228.05,110.92500000000001,correct,0.9362121521078747
SPA8_round4_0612_cooper_male_green_6pm_tank4_2019-10-03T205335_407.csv,SPA8,round4,0612,tank4,male,green,6pm,combined_originally,round4malegreen,L,676.205,0,0.995452562462567,0,0,0,0.0032534512462936366,8.133628115734302e-4,0.995452562462567,0,0.995452562462567,0.0032534512462936366,6,1,0.995452562462567,1,0.875,3.0749999999999886,3.0749999999999886,3.0749999999999886,3.0749999999999886,correct,1
SPA8_round4_0612_cooper_male_pink_6pm_tank4_2019-10-03T204430_559.csv,SPA8,round4,0612,tank4,male,pink,6pm,combined_originally,round4malepink,L,676.015,0,0.23784975185461857,0,0.551134220394518,0.002033978535979231,0.061167281791084424,0.007322322729525131,0.23784975185461857,0.551134220394518,0.7889839722491365,0.06320126032706365,38,1,0.7889839722491365,1,30.400000000000006,2.1999999999999886,515.225,515.225,2.1999999999999886,correct,0.7915599979222785
SPA8_round4_0612_cooper_male_yellow_6pm_tank3_2019-10-03T210321_560.csv,SPA8,round4,0612,tank3,male,yellow,6pm,combined_originally,round4maleyellow,L,684.9200000000001,0,0,0.881409507679729,0,0.10132570227179812,0,0.0096361618875197,0,0.881409507679729,0.881409507679729,0.10132570227179812,43,NaN,0,0,6.599999999999994,7.974999999999994,NA,NA,NA,incorrect,NA
SPA8_round5_0710_harry_female_black_1pm_tank2_2019-10-09T151329_040.csv,SPA8,round5,0710,tank2,female,black,1pm,combined_originally,round5femaleblack,R,685.2570000000001,0.17043678503101756,0.6723637992753083,0.0027040949599932075,0.0015322718337791265,0.008935333750694897,0.0030645436675583357,0.019998336390580455,0.8428005843063259,0.004236366793772334,0.8470369511000982,0.011999877418253233,13,0.20222670487502922,0.17314087999101077,0.20440770590485127,536.933,73.563,74.61299999999999,568.464,566.611,incorrect,1
SPA8_round5_0710_harry_female_blue_1pm_tank1_part1_2019-10-09T153925_668.csv,SPA8,round5,0710,tank1,female,blue,1pm,combined_now,round5femaleblue,R,686.174,0,0,0,0.1329138090338602,0.01384197011253704,0.1998997338867401,0.0018537572102702688,0,0.1329138090338602,0.1329138090338602,0.21374170399927714,30,NaN,0,0,7.320999999999998,7.873999999999995,57.28999999999999,57.28999999999999,50.763000000000005,incorrect,NA
SPA8_round5_0710_harry_female_green_1pm_tank4_2019-10-09T151856_424.csv,SPA8,round5,0710,tank4,female,green,1pm,combined_originally,round5femalegreen,R,668.892,0,0.022869162734791303,0,0.03505498645521247,0.00754830376204227,0,0.49222445476997767,0.022869162734791303,0.03505498645521247,0.05792414919000377,0.00754830376204227,18,0,0,0,508.752,630.147,653.595,NA,NA,incorrect,NA
SPA8_round5_0710_harry_female_purple_1pm_tank1_part1_2019-10-09T152559_034.csv,SPA8,round5,0710,tank1,female,purple,1pm,combined_now,round5femalepurple,R,686.102,0,0.9517826795432749,0,0.005322823720088248,0,0.002365537485679958,0.002808620292609543,0.9517826795432749,0.005322823720088248,0.9571055032633632,0.002365537485679958,10,0,0,0,27.533000000000015,29.430000000000007,29.682999999999993,57.28999999999999,50.763000000000005,incorrect,NA
SPA8_round5_0710_harry_female_white_1pm_tank3_part1_2019-10-09T194749_491.csv,SPA8,round5,0710,tank3,female,white,1pm,combined_now,round5femalewhite,R,675.231,0.3306216687326264,0.026038496455287156,0.0015905667838116964,0.18444354598648455,0.0015905667838117385,0.3045668815560898,0.03550488647588756,0.35666016518791355,0.18603411277029622,0.5426942779582098,0.30615744833990155,53,0.9269935389572641,0.3322122355164381,0.6121535623451334,2.100999999999999,3.174999999999983,3.448999999999984,3.448999999999984,3.174999999999983,correct,0.33378170866713486
SPA8_round5_0710_harry_female_yellow_1pm_tank3_part1_2019-10-09T183152_696.csv,SPA8,round5,0710,tank3,female,yellow,1pm,combined_now,round5femaleyellow,R,675.592,0,0.9447536382905659,0.0012803585596040349,0.003442906369524792,0.0140410188397731,0.00649800471290371,0.016310139847718706,0.9447536382905659,0.004723264929128827,0.9494769032196948,0.02053902355267681,10,0,0.0012803585596040349,0.001348488367923763,651.6129999999999,674.727,200.987,NA,674.727,correct,1
SPA8_round5_0710_harry_male_green_1pm_tank4_2019-10-09T200534_323.csv,SPA8,round5,0710,tank4,male,green,1pm,combined_originally,round5malegreen,R,678.742,0.3959766744948743,0.001277363121775228,0.018669833309269267,0.1449932374893555,0.003497647117756119,0.2997899054427161,0.005312769800601694,0.3972540376166495,0.16366307079862477,0.5609171084152743,0.30328755256047224,44,0.9967845182155004,0.4146465078041435,0.7392295609873973,283.21799999999996,0.7040000000000077,12.351000000000013,12.351000000000013,0.7040000000000077,correct,0.41507703108085386
SPA8_round5_0710_harry_male_pink_1pm_tank4_2019-10-09T201853_837.csv,SPA8,round5,0710,tank4,male,pink,1pm,combined_originally,round5malepink,R,679.216,0.9879198958799557,0,7.714777037054499e-4,0,0,0,0.010528314998468817,0.9879198958799557,7.714777037054499e-4,0.9886913735836611,0,4,1,0.9886913735836611,1,NA,7.680999999999997,8.204999999999998,8.204999999999998,7.680999999999997,correct,1
SPA8_round5_0710_harry_male_white_1pm_tank3_2019-10-09T202534_721.csv,SPA8,round5,0710,tank3,male,white,1pm,combined_originally,round5malewhite,R,686.621,0.7078315402529195,0,0.012431894742514514,0.04624676495475673,0.04959504588411977,0.005353754108889831,0.02426229317192447,0.7078315402529195,0.05867865969727124,0.7665101999501908,0.0549487999930096,65,1,0.720263434995434,0.9396658192444641,15.87599999999999,17.47699999999999,17.753,17.753,17.47699999999999,correct,0.7390755950886504
SPA8_round5_0710_harry_male_yellow_1pm_tank3_2019-10-09T202354_012.csv,SPA8,round5,0710,tank3,male,yellow,1pm,combined_originally,round5maleyellow,R,6.329999999999998,0,0.49415481832543234,0,0.08641390205371428,0,0.08325434439178533,0.0987361769352291,0.49415481832543234,0.08641390205371428,0.5805687203791466,0.08325434439178533,6,0,0,0,2.128,2.655000000000001,3.2020000000000124,NA,NA,incorrect,NA
SPA8_round6_0710_cooper_female_black_2pm_tank2_part1_2019-09-11T190202_332.csv,SPA8,round6,0710,tank2,female,black,2pm,combined_now,round6femaleblack,R,678.776,0.9318876919631808,0,0.06074905417987672,0,0.0034974719200443084,0,0.0011785920539323892,0.9318876919631808,0.06074905417987672,0.9926367461430575,0.0034974719200443084,15,1,0.9926367461430575,1,2.6240000000000236,4.998000000000019,6.0260000000000105,6.0260000000000105,4.998000000000019,correct,1
SPA8_round6_0710_cooper_female_blue_2pm_tank1_2019-09-16T190938_924.csv,SPA8,round6,0710,tank1,female,blue,2pm,combined_originally,round6femaleblue,R,682.355,0.13462347311883105,0,0.5648555370738105,0,0.2717705593129677,0,0.006572824995786587,0.13462347311883105,0.5648555370738105,0.6994790101926416,0.2717705593129677,66,1,0.6994790101926416,1,88.39700000000002,1.5960000000000036,6.721000000000004,6.721000000000004,1.5960000000000036,correct,0.701118898171012
SPA8_round6_0710_cooper_female_green_2pm_tank4_part1_2019-09-12T150618_937.csv,SPA8,round6,0710,tank4,female,green,2pm,combined_now,round6femalegreen,R,661.348,0.9888152682097776,0,0.0016587333748646833,0,0.006049765025372385,0,0.0034762333899853127,0.9888152682097776,0.0016587333748646833,0.9904740015846423,0.006049765025372385,6,1,0.9904740015846423,1,2.2990000000000066,6.299999999999983,7.396999999999991,7.396999999999991,6.299999999999983,correct,1
SPA8_round6_0710_cooper_female_orange_2pm_tank2_part1_2019-09-11T193842_469.csv,SPA8,round6,0710,tank2,female,orange,2pm,combined_now,round6femaleorange,R,678.0690000000001,0,0.9992272172890959,0,0,0,0,3.7459314612523306e-4,0.9992272172890959,0,0.9992272172890959,0,5,0,0,0,NA,NA,160.29200000000003,NA,NA,incorrect,NA
SPA8_round6_0710_cooper_female_pink_2pm_tank4_part1_2019-09-12T152427_259.csv,SPA8,round6,0710,tank4,female,pink,2pm,combined_now,round6femalepink,R,661.283,0.42273429076507346,0,0.21813958622858892,0,0.2772746312849416,0,0.0016301643925520587,0.42273429076507346,0.21813958622858892,0.6408738769936624,0.2772746312849416,31,1,0.6408738769936624,1,5.8519999999999754,6.1370000000000005,6.400999999999982,6.400999999999982,6.1370000000000005,correct,0.6468771846275487
SPA8_round6_0710_cooper_female_purple_2pm_tank1_2019-09-16T185139_466.csv,SPA8,round6,0710,tank1,female,purple,2pm,combined_originally,round6femalepurple,R,682.3530000000001,0,0.9834762945279055,0,0.0035187065932149224,0,0,0.013004998878879398,0.9834762945279055,0.0035187065932149224,0.9869950011211205,0,8,0,0,0,NA,8.873999999999995,9.149000000000001,NA,NA,incorrect,NA
SPA8_round6_0710_cooper_female_white_2pm_tank3_part1_2019-09-16T151634_268.csv,SPA8,round6,0710,tank3,female,white,2pm,combined_now,round6femalewhite,R,671.497,0.2514471397489489,0,0.5395109732433654,0,0.07460346062603407,0,0.0343947925307186,0.2514471397489489,0.5395109732433654,0.7909581129923142,0.07460346062603407,44,1,0.7909581129923142,1,57.751000000000005,58.277000000000015,61.54900000000001,61.54900000000001,58.277000000000015,correct,0.8661263494341347
SPA8_round6_0710_cooper_female_yellow_2pm_tank3_part1_2019-09-16T150009_929.csv,SPA8,round6,0710,tank3,female,yellow,2pm,combined_now,round6femaleyellow,R,671.358,0,0.5106545241138111,0,0.31927377047715233,0,0.11774492893508393,0.030624495425689326,0.5106545241138111,0.31927377047715233,0.8299282945909634,0.11774492893508393,30,0,0,0,16.758999999999986,17.557999999999993,42.51099999999997,57.28999999999999,50.763000000000005,incorrect,NA
SPA8_round6_0710_cooper_male_black_2pm_tank2_2019-09-16T153916_771.csv,SPA8,round6,0710,tank2,male,black,2pm,combined_originally,round6maleblack,R,689.374,0.06792104140858225,0.36926690011517693,0.106254369906611,0.04790868236980223,0.07792286915375397,0.0105457995224652,0.09883604545573231,0.43718794152375917,0.15416305227641322,0.5913509938001724,0.08846866867621918,61,0.1553589085093534,0.17417541131519326,0.29453812226795734,36.848,60.025999999999996,310.957,310.957,60.025999999999996,correct,0.19078792655255922
SPA8_round6_0710_cooper_male_green_2pm_tank4_2019-09-16T181512_282.csv,SPA8,round6,0710,tank4,male,green,2pm,combined_originally,round6malegreen,R,672.696,0.8026374469299654,0,0.08848722156813756,0,0.09070516251025722,0,0.011886498507498284,0.8026374469299654,0.08848722156813756,0.891124668498103,0.09070516251025722,26,1,0.891124668498103,1,307.089,0.35900000000000887,0.6359999999999957,0.6359999999999957,0.35900000000000887,correct,0.8916004920151649
SPA8_round6_0710_cooper_male_white_2pm_tank3_2019-09-17T143241_662.csv,SPA8,round6,0710,tank3,male,white,2pm,combined_originally,round6malewhite,R,678.749,7.425425304492609e-4,0.0348376203869178,0.03619158186605088,0.6582948925154954,0.06246933697139903,0.09233752093925741,0.0903515143300391,0.03558016291736706,0.6944864743815463,0.7300666372989134,0.15480685791065646,46,0.020869565217387406,0.03693412439650014,0.05059007289135729,16.349999999999994,53.85300000000001,218.733,637.224,468.72299999999996,incorrect,0.11936141239656074
SPA8_round6_0710_cooper_male_yellow_2pm_tank3_2019-09-17T141346_202.csv,SPA8,round6,0710,tank3,male,yellow,2pm,combined_originally,round6maleyellow,R,678.384,0.0623717540508031,0,0.44192227411023877,0,0.486058043821788,0,0.0030970659685369923,0.0623717540508031,0.44192227411023877,0.5042940281610419,0.486058043821788,109,1,0.5042940281610419,1,4.173999999999978,13.406999999999982,132.45899999999997,132.45899999999997,13.406999999999982,correct,0.514461402424445
SPA8_round7_0807_harry_female_black_3pm_tank2_part1_2019-10-21T182447_577.csv,SPA8,round7,0807,tank2,female,black,3pm,combined_now,round7femaleblack,L,675.609,0.07045939293289463,0.8019016916589328,4.129607509669e-4,0.03409812480295557,0.03450072453149676,0.010134560078388548,0.003365852142289403,0.8723610845918275,0.034511085553922474,0.90687217014575,0.04463528460988531,24,0.9192313891834569,0.8359998164618885,0.9218496762642181,567.081,425.158,428.27000000000004,428.27000000000004,425.158,correct,0.838820679689368
SPA8_round7_0807_harry_female_blue_3pm_tank1_2019-10-21T191916_830.csv,SPA8,round7,0807,tank1,female,blue,3pm,combined_originally,round7femaleblue,L,678.7570000000001,0.6999088038871054,0,0.12265214207735622,0,0.06790648199576568,0,0.034822476968929796,0.6999088038871054,0.12265214207735622,0.8225609459644616,0.06790648199576568,42,0,0,0,23.98400000000001,24.832000000000022,25.380000000000024,NA,NA,incorrect,NA
SPA8_round7_0807_harry_female_green_3pm_tank4_2019-10-21T185531_358.csv,SPA8,round7,0807,tank4,female,green,3pm,combined_originally,round7femalegreen,L,661.5,0,0.01658503401360545,0,0.9770657596371881,0,0,0.006349206349206375,0.01658503401360545,0.9770657596371881,0.9936507936507936,0,7,1,0.9936507936507936,1,NA,4.200000000000017,8.300000000000011,8.300000000000011,4.200000000000017,correct,1
SPA8_round7_0807_harry_female_orange_3pm_tank2_part1_2019-10-21T184227_989.csv,SPA8,round7,0807,tank2,female,orange,3pm,combined_now,round7femaleorange,L,675.7090000000001,0.0031418850422297445,0.02806237596361743,0.04728958767753571,0.685679782273138,0.015358682509778638,0.14147066266691724,0.05493933039222525,0.031204261005847174,0.7329693699506736,0.7641736309565208,0.1568293451766959,47,0.899312307327483,0.7137421582367554,0.9340052173003666,10.626000000000005,12.776999999999987,212.528,212.528,12.776999999999987,correct,0.7274984462961508
SPA8_round7_0807_harry_female_pink_3pm_tank4_2019-10-21T190014_387.csv,SPA8,round7,0807,tank4,female,pink,3pm,combined_originally,round7femalepink,L,661.498,0.6731554743929684,0,0.2907340611763001,0,0.034217790529978864,0,0.001591841547517902,0.6731554743929684,0.2907340611763001,0.9638895355692685,0.034217790529978864,29,0,0,0,1.2520000000000095,1.7789999999999964,100.751,NA,NA,incorrect,NA
SPA8_round7_0807_harry_female_purple_3pm_tank1_2019-10-21T191044_707.csv,SPA8,round7,0807,tank1,female,purple,3pm,combined_originally,round7femalepurple,L,678.66,0,0.9816137683081364,0,0.015845931688916633,0,0,0.0025403000029470104,0.9816137683081364,0.015845931688916633,0.9974596999970531,0,14,1,0.9974596999970531,1,NA,1.724000000000018,2.7520000000000095,2.7520000000000095,1.724000000000018,correct,1
